stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,location_type,parent_station,wheelchair_boarding
3733,3733,"Lawrence & Kilpatrick","Lawrence & Kilpatrick, Eastbound, Southwest Corner",41.96799358,-87.74540714,0,,1
3734,3734,"Lawrence & Kenton","Lawrence & Kenton, Eastbound, Southwest Corner",41.96803186,-87.74296779,0,,1
3737,3737,"Lawrence & Kildare","Lawrence & Kildare, Eastbound, Southwest Corner",41.96808122,-87.73553504,0,,1
3739,3739,"Lawrence & Karlov","Lawrence & Karlov, Eastbound, Southwest Corner",41.96812109,-87.73058744,0,,1
3741,3741,"Lawrence & Springfield","Lawrence & Springfield, Eastbound, Southwest Corner",41.96815587,-87.72569961,0,,1
3742,3742,"Lawrence & Hamlin","Lawrence & Hamlin, Eastbound, Southwest Corner",41.96820581,-87.72325505,0,,1
3743,3743,"Lawrence & Lawndale","Lawrence & Lawndale, Eastbound, Southwest Corner",41.96822552,-87.72080812,0,,1
3745,3745,"Lawrence & St. Louis","Lawrence & St. Louis, Eastbound, Southwest Corner",41.96829936,-87.71592603,0,,1
3746,3746,"Lawrence & Kimball (Brown Line)","Lawrence & Kimball (Brown Line), Eastbound, Southeast Corner",41.96833913,-87.71305498,0,,1
3747,3747,"Lawrence & Spaulding","Lawrence & Spaulding, Eastbound, Southwest Corner",41.96833473,-87.71103067,0,,1
3748,3748,"Lawrence & Kedzie","Lawrence & Kedzie, Eastbound, Southwest Corner",41.96836266,-87.70861897,0,,1
3749,3749,"Lawrence & Albany","Lawrence & Albany, Eastbound, Southwest Corner",41.96840411,-87.70614746,0,,1
3750,3750,"Lawrence & Sacramento","Lawrence & Sacramento, Eastbound, Southwest Corner",41.96843985,-87.70372233,0,,1
3753,3753,"Lawrence & Washtenaw","Lawrence & Washtenaw, Eastbound, Southwest Corner",41.96846048,-87.69633158,0,,1
3755,3755,"Lawrence & Campbell","Lawrence & Campbell, Eastbound, Southwest Corner",41.96850832,-87.69149336,0,,1
3756,3756,"Lawrence & Western","Lawrence & Western, Eastbound, Southwest Corner",41.96854438,-87.68914763,0,,1
3757,3757,"Lawrence & Oakley","Lawrence & Oakley, Eastbound, Southwest Corner",41.96857252,-87.68663437,0,,1
3759,3759,"Lawrence & Hoyne","Lawrence & Hoyne, Eastbound, Southside of the Street",41.96866912,-87.68167327,0,,1
3760,3760,"Lawrence & Damen","Lawrence & Damen, Eastbound, Southwest Corner",41.96867981,-87.67935569,0,,1
3762,3762,"Lawrence & Ravenswood","Lawrence & Ravenswood, Eastbound, Southeast Corner",41.96875065,-87.67397387,0,,1
3764,3764,"Lawrence & Paulina","Lawrence & Paulina, Eastbound, Southwest Corner",41.96878702,-87.67113693,0,,1
3765,3765,"Lawrence & Ashland","Lawrence & Ashland, Eastbound, Southwest Corner",41.96880386,-87.66960938,0,,1
3766,3766,"Lawrence & Clark","Lawrence & Clark, Eastbound, Southwest Corner",41.96882631,-87.66763528,0,,1
3767,3767,"Lawrence & Beacon","Lawrence & Beacon, Eastbound, Southwest Corner",41.9688799,-87.66464732,0,,1
3768,3768,"Lawrence & Malden","Lawrence & Malden, Eastbound, Southwest Corner",41.96891138,-87.66313893,0,,1
3769,3769,"Lawrence & Broadway","Lawrence & Broadway, Eastbound, Southwest Corner",41.96895353,-87.65984346,0,,1
3770,3770,"Lawrence Red Line Station","Lawrence Red Line Station, Eastbound, Southeast Corner",41.96898435,-87.65841595,0,,1
3771,3771,"Lawrence & Kenmore","Lawrence & Kenmore, Eastbound, Southwest Corner",41.96901836,-87.6563503,0,,1
3773,3773,"Marine Drive & Wilson","Marine Drive & Wilson, Northbound, Northeast Corner",41.96567295,-87.64858597,0,,1
3774,3774,"4646 N Marine Drive","4646 N Marine Drive, Northbound, Eastside of the Street",41.96649587,-87.64879776,0,,1
3775,3775,"Marine Drive & Leland","Marine Drive & Leland, Northbound, Eastside of the Street",41.967355,-87.64905787,0,,1
3776,3776,"Lawrence & Clarendon","Lawrence & Clarendon, Westbound, Northside of the Street",41.96919987,-87.65035676,0,,1
3777,3777,"856 W Lawrence","856 W Lawrence, Westbound, Northside of the Street",41.96916179,-87.65302504,0,,1
3781,3781,"Lawrence & Broadway","Lawrence & Broadway, Westbound, Northwest Corner",41.96910189,-87.6599457,0,,1
3782,3782,"Lawrence & Malden","Lawrence & Malden, Westbound, Northside of the Street",41.9690377,-87.66290161,0,,1
3783,3783,"Lawrence & Beacon","Lawrence & Beacon, Westbound, Northside of the Street",41.96902458,-87.66433862,0,,1
3787,3787,"Lawrence & Hermitage","Lawrence & Hermitage, Westbound, Northeast Corner",41.9689354,-87.67247101,0,,1
3788,3788,"Lawrence & Ravenswood","Lawrence & Ravenswood, Westbound, Northeast Corner",41.96891201,-87.67407702,0,,1
3791,3791,"Lawrence & Hoyne","Lawrence & Hoyne, Westbound, Northeast Corner",41.96880421,-87.68148012,0,,1
3792,3792,"Lawrence & Leavitt","Lawrence & Leavitt, Westbound, Northeast Corner",41.96878337,-87.68393698,0,,1
3794,3794,"Lawrence & Western","Lawrence & Western, Westbound, Northeast Corner",41.9687178,-87.68869175,0,,1
3795,3795,"Lawrence & Campbell","Lawrence & Campbell, Westbound, Northside of the Street",41.96867874,-87.69134999,0,,1
3801,3801,"Lawrence & Albany","Lawrence & Albany, Westbound, Northeast Corner",41.96855162,-87.70592362,0,,1
3802,3802,"Lawrence & Kedzie","Lawrence & Kedzie, Westbound, Northeast Corner",41.96854035,-87.70829928,0,,1
3803,3803,"Lawrence & Spaulding","Lawrence & Spaulding, Westbound, Northeast Corner",41.96849174,-87.71080134,0,,1
3804,3804,"Lawrence & Kimball (Brown Line)","Lawrence & Kimball (Brown Line), Westbound, Northeast Corner",41.96849057,-87.71320418,0,,1
3805,3805,"Lawrence & St. Louis","Lawrence & St. Louis, Westbound, Northeast Corner",41.96845105,-87.71570935,0,,1
3807,3807,"Lawrence & Lawndale","Lawrence & Lawndale, Westbound, Northeast Corner",41.96840198,-87.72059794,0,,1
3808,3808,"Lawrence & Hamlin","Lawrence & Hamlin, Westbound, Northeast Corner",41.96838207,-87.72301056,0,,1
3809,3809,"Lawrence & Springfield","Lawrence & Springfield, Westbound, Northeast Corner",41.96837397,-87.72550901,0,,1
3810,3810,"Lawrence & Pulaski","Lawrence & Pulaski, Westbound, Northeast Corner",41.96832092,-87.72791345,0,,1
3811,3811,"Lawrence & Karlov","Lawrence & Karlov, Westbound, Northeast Corner",41.96830537,-87.73035123,0,,1
3812,3812,"Lawrence & Keeler","Lawrence & Keeler, Westbound, Northeast Corner",41.96827567,-87.73284686,0,,1
3813,3813,"Lawrence & Kildare","Lawrence & Kildare, Westbound, Northeast Corner",41.9682478,-87.73534396,0,,1
3814,3814,"Lawrence & Kostner","Lawrence & Kostner, Westbound, Northeast Corner",41.96822095,-87.7377286,0,,1
3815,3815,"Lawrence & Elston","Lawrence & Elston, Westbound, Northeast Corner",41.96820132,-87.74013199,0,,1
3816,3816,"Lawrence & Kenton","Lawrence & Kenton, Westbound, Northside of the Street",41.96818834,-87.74282513,0,,1
3818,3818,"Lawrence & Cicero","Lawrence & Cicero, Westbound, Northeast Corner",41.96811532,-87.74752974,0,,1
3819,3819,"Lawrence & Lamon","Lawrence & Lamon, Westbound, Northeast Corner",41.96807945,-87.74985252,0,,1
3820,3820,"Lawrence & Lavergne","Lawrence & Lavergne, Westbound, Northeast Corner",41.96803666,-87.75244233,0,,1
3821,3821,"Lawrence & Leclaire","Lawrence & Leclaire, Westbound, Northeast Corner",41.96800765,-87.75488333,0,,1
3823,3823,"Lawrence & Lipps","Lawrence & Lipps, Westbound, Northeast Corner",41.96797274,-87.75923389,0,,1
3824,3824,"Grand & Latrobe Terminal","Grand & Latrobe Terminal, Southbound, Bus Terminal",41.91736897,-87.75768535,0,,1
3826,3826,"Laramie & Bloomingdale","Laramie & Bloomingdale, Southbound, Northwest Corner",41.91323885,-87.75584379,0,,1
3827,3827,"Laramie & Wabansia","Laramie & Wabansia, Southbound, Northwest Corner",41.91142585,-87.75578379,0,,1
3829,3829,"Laramie & Le Moyne","Laramie & Le Moyne, Southbound, Northwest Corner",41.90777085,-87.75597479,0,,1
3830,3830,"Laramie & Hirsch","Laramie & Hirsch, Southbound, Northwest Corner",41.90595885,-87.75593179,0,,1
3832,3832,"Laramie & Division","Laramie & Division, Southbound, Northwest Corner",41.90234418,-87.75587537,0,,1
3833,3833,"Laramie & Thomas","Laramie & Thomas, Southbound, Northwest Corner",41.90050185,-87.75580079,0,,1
3834,3834,"Laramie & Augusta","Laramie & Augusta, Southbound, Northwest Corner",41.89867185,-87.75575679,0,,1
3835,3835,"Laramie & Iowa","Laramie & Iowa, Southbound, Northwest Corner",41.89683985,-87.75571379,0,,1
3837,3837,"Laramie & Huron","Laramie & Huron, Southbound, Northwest Corner",41.89308385,-87.75559879,0,,1
3839,3839,"Laramie & Ferdinand","Laramie & Ferdinand, Southbound, Northwest Corner",41.88938885,-87.75546479,0,,1
3841,3841,"Laramie & Fulton","Laramie & Fulton, Southbound, Northwest Corner",41.88572285,-87.75532879,0,,1
3842,3842,"Laramie & Maypole","Laramie & Maypole, Southbound, Northwest Corner",41.88440585,-87.75528079,0,,1
3843,3843,"Laramie & Washington","Laramie & Washington, Southbound, Northwest Corner",41.88243885,-87.75521579,0,,1
3844,3844,"Laramie & Madison","Laramie & Madison, Southbound, Northwest Corner",41.88058867,-87.75515831,0,,1
3845,3845,"Laramie & Monroe","Laramie & Monroe, Southbound, Northwest Corner",41.87947409,-87.75505834,0,,1
3846,3846,"Laramie & Adams","Laramie & Adams, Southbound, Northwest Corner",41.87855285,-87.75506579,0,,1
3847,3847,"Laramie & Quincy","Laramie & Quincy, Southbound, Northwest Corner",41.87764785,-87.75503179,0,,1
3848,3848,"Laramie & Jackson","Laramie & Jackson, Southbound, Northwest Corner",41.87679452,-87.75504266,0,,1
3849,3849,"Laramie & Gladys","Laramie & Gladys, Southbound, Northwest Corner",41.87583785,-87.75496479,0,,1
3850,3850,"Laramie & Van Buren","Laramie & Van Buren, Southbound, Northwest Corner",41.87493285,-87.75493179,0,,1
3851,3851,"Laramie & Congress","Laramie & Congress, Southbound, Northwest Corner",41.87404181,-87.75486853,0,,1
3852,3852,"Laramie & Harrison","Laramie & Harrison, Southbound, Northwest Corner",41.87305895,-87.75490624,0,,1
3854,3854,"Lexington & Lavergne","Lexington & Lavergne, Eastbound, Southwest Corner",41.87103785,-87.74917978,0,,1
3855,3855,"Cicero & Flournoy","Cicero & Flournoy, Northbound, Southeast Corner",41.87223199,-87.74479904,0,,1
3856,3856,"Harrison & Cicero","Harrison & Cicero, Westbound, Northwest Corner",41.87320562,-87.74530927,0,,1
3857,3857,"Laramie & Congress","Laramie & Congress, Northbound, Southeast Corner",41.87390534,-87.75470477,0,,1
3858,3858,"Laramie & Van Buren","Laramie & Van Buren, Northbound, Southeast Corner",41.87476685,-87.75478679,0,,1
3862,3862,"Laramie & Adams","Laramie & Adams, Northbound, Southeast Corner",41.87838785,-87.75491979,0,,1
3864,3864,"Laramie & Madison","Laramie & Madison, Northbound, Southeast Corner",41.88014233,-87.75495743,0,,1
3865,3865,"Laramie & Washington","Laramie & Washington, Northbound, Southeast Corner",41.88227385,-87.75507079,0,,1
3866,3866,"Laramie & Maypole","Laramie & Maypole, Northbound, Southeast Corner",41.88424085,-87.75513579,0,,1
3867,3867,"Laramie & Fulton","Laramie & Fulton, Northbound, Southeast Corner",41.88555785,-87.75518379,0,,1
3868,3868,"Laramie & Lake (Green Line)","Laramie & Lake (Green Line), Northbound, Southeast Corner",41.88710481,-87.75527235,0,,1
3869,3869,"Laramie & Ferdinand","Laramie & Ferdinand, Northbound, Southeast Corner",41.88922385,-87.75531879,0,,1
3871,3871,"Laramie & Huron","Laramie & Huron, Northbound, Southeast Corner",41.89291885,-87.75545379,0,,1
3873,3873,"Laramie & Iowa","Laramie & Iowa, Northbound, Southeast Corner",41.89667385,-87.75556779,0,,1
3874,3874,"Laramie & Augusta","Laramie & Augusta, Northbound, Southeast Corner",41.89850685,-87.75561179,0,,1
3875,3875,"Laramie & Thomas","Laramie & Thomas, Northbound, Southeast Corner",41.90033685,-87.75565579,0,,1
3876,3876,"Laramie & Division","Laramie & Division, Northbound, Southeast Corner",41.902166,-87.75568633,0,,1
3877,3877,"Laramie & Potomac","Laramie & Potomac, Northbound, Southeast Corner",41.90397985,-87.75574279,0,,1
3878,3878,"Laramie & Hirsch","Laramie & Hirsch, Northbound, Southeast Corner",41.90579385,-87.75578579,0,,1
3879,3879,"Laramie & Le Moyne","Laramie & Le Moyne, Northbound, Southeast Corner",41.90760485,-87.75582979,0,,1
3880,3880,"Laramie & North Ave","Laramie & North Ave, Northbound, Southeast Corner",41.90935623,-87.75574974,0,,1
3881,3881,"Laramie & Wabansia","Laramie & Wabansia, Northbound, Southeast Corner",41.91125985,-87.75563779,0,,1
3882,3882,"Laramie & Bloomingdale","Laramie & Bloomingdale, Northbound, Southeast Corner",41.91307385,-87.75569779,0,,1
3883,3883,"Grand & Laramie","Grand & Laramie, Westbound, Northwest Corner",41.91707882,-87.75626788,0,,1
3954,3954,"Wacker (Upper) & Columbus","Wacker (Upper) & Columbus, Eastbound, Southwest Corner",41.88779986,-87.62097275,0,,1
3955,3955,"Columbus (Upper) & South Water","Columbus (Upper) & South Water, Southbound, Northwest Corner",41.88703386,-87.62084975,0,,1
4027,4027,"Armitage & Leclaire/Grand","Armitage & Leclaire/Grand, Eastbound, Southeast Corner",41.91679635,-87.75238464,0,,1
4028,4028,"Armitage & Lavergne","Armitage & Lavergne, Eastbound, Southside of the Street",41.91681385,-87.75102679,0,,1
4029,4029,"Armitage & Lamon","Armitage & Lamon, Eastbound, Southwest Corner",41.91683485,-87.74955179,0,,1
4030,4030,"Armitage & Lacrosse","Armitage & Lacrosse, Eastbound, Southwest Corner",41.91686185,-87.74749479,0,,1
4031,4031,"Armitage & Cicero","Armitage & Cicero, Eastbound, Southwest Corner",41.91687109,-87.74630895,0,,1
4032,4032,"Armitage & Kilpatrick","Armitage & Kilpatrick, Eastbound, Southwest Corner",41.91690885,-87.74379779,0,,1
4033,4033,"4600 W Armitage","4600 W Armitage, Eastbound, Southside of the Street",41.91693513,-87.74180442,0,,1
4034,4034,"Armitage & Kolmar","Armitage & Kolmar, Eastbound, Southside of the Street",41.91695385,-87.74010079,0,,1
4035,4035,"Armitage & Kilbourn","Armitage & Kilbourn, Eastbound, Southwest Corner",41.91696885,-87.73888379,0,,1
4037,4037,"Armitage & Kildare","Armitage & Kildare, Eastbound, Southwest Corner",41.91701885,-87.73399878,0,,1
4038,4038,"Armitage & Keeler","Armitage & Keeler, Eastbound, Southwest Corner",41.91704786,-87.73156278,0,,1
4039,4039,"Armitage & Karlov","Armitage & Karlov, Eastbound, Southwest Corner",41.91707786,-87.72911278,0,,1
4040,4040,"Armitage & Pulaski","Armitage & Pulaski, Eastbound, Southwest Corner",41.91711385,-87.72675975,0,,1
4041,4041,"Armitage & Springfield","Armitage & Springfield, Eastbound, Southwest Corner",41.91714626,-87.72433501,0,,1
4042,4042,"Armitage & Hamlin","Armitage & Hamlin, Eastbound, Southwest Corner",41.91712175,-87.72174076,0,,1
4043,4043,"Armitage & Lawndale","Armitage & Lawndale, Eastbound, Southwest Corner",41.91720145,-87.71933016,0,,1
4044,4044,"Armitage & Central Park","Armitage & Central Park, Eastbound, Southwest Corner",41.91725365,-87.71681255,0,,1
4047,4047,"Armitage & Kimball","Armitage & Kimball, Eastbound, Southwest Corner",41.91729367,-87.7120474,0,,1
4048,4048,"Armitage & Spaulding","Armitage & Spaulding, Eastbound, Southwest Corner",41.91730786,-87.71037378,0,,1
4049,4049,"Armitage & Sawyer","Armitage & Sawyer, Eastbound, Southwest Corner",41.91733074,-87.70877367,0,,1
4051,4051,"Armitage & Albany","Armitage & Albany, Eastbound, Southwest Corner",41.91735926,-87.70538421,0,,1
4053,4053,"Armitage & Humboldt","Armitage & Humboldt, Eastbound, Southeast Corner",41.91739935,-87.70160291,0,,1
4054,4054,"Armitage & Francisco","Armitage & Francisco, Eastbound, Southwest Corner",41.91741486,-87.69943077,0,,1
4056,4056,"Armitage & Washtenaw","Armitage & Washtenaw, Eastbound, Southwest Corner",41.91745486,-87.69488577,0,,1
4057,4057,"Armitage & Rockwell","Armitage & Rockwell, Eastbound, Southwest Corner",41.91747797,-87.69242534,0,,1
4059,4059,"Armitage & Milwaukee","Armitage & Milwaukee, Eastbound, Southwest Corner",41.91751511,-87.68868798,0,,1
4061,4061,"Armitage & Oakley","Armitage & Oakley, Eastbound, Southwest Corner",41.91755311,-87.68507361,0,,1
4062,4062,"Armitage & Leavitt","Armitage & Leavitt, Eastbound, Southwest Corner",41.91759678,-87.68260984,0,,1
4063,4063,"Armitage & Hoyne","Armitage & Hoyne, Eastbound, Southwest Corner",41.91763866,-87.6801943,0,,1
4065,4065,"Armitage & Wolcott","Armitage & Wolcott, Eastbound, Southwest Corner",41.91774004,-87.67529368,0,,1
4066,4066,"Armitage & Wood","Armitage & Wood, Eastbound, Southwest Corner",41.91778504,-87.67286368,0,,1
4067,4067,"Armitage & Hermitage","Armitage & Hermitage, Eastbound, Southwest Corner",41.91780855,-87.67168539,0,,1
4068,4068,"Cortland & Hermitage","Cortland & Hermitage, Eastbound, Southeast Corner",41.91600505,-87.67134394,0,,1
4070,4070,"Cortland & Ashland","Cortland & Ashland, Eastbound, Southwest Corner",41.9160256,-87.66813424,0,,1
4071,4071,"Cortland & Elston","Cortland & Elston, Eastbound, Southwest Corner",41.91635927,-87.66648276,0,,1
4074,4074,"Racine & Maud","Racine & Maud, Northbound, Southeast Corner",41.91751286,-87.65813676,0,,1
4075,4075,"Armitage & Seminary","Armitage & Seminary, Eastbound, Southwest Corner",41.91801366,-87.65542764,0,,1
4077,4077,"Armitage & Fremont","Armitage & Fremont, Eastbound, Southwest Corner",41.91806366,-87.65108085,0,,1
4078,4078,"Armitage & Halsted","Armitage & Halsted, Eastbound, Southwest Corner",41.9181151,-87.64868105,0,,1
4079,4079,"Armitage & Orchard","Armitage & Orchard, Eastbound, Southwest Corner",41.9181851,-87.6461421,0,,1
4080,4080,"Armitage & Larrabee","Armitage & Larrabee, Eastbound, Southwest Corner",41.9182111,-87.6437181,0,,1
4081,4081,"Armitage & Cleveland","Armitage & Cleveland, Eastbound, Southwest Corner",41.91818739,-87.64132316,0,,1
4082,4082,"Armitage & Lincoln/Sedgwick","Armitage & Lincoln/Sedgwick, Eastbound, Southwest Corner",41.91826361,-87.63900198,0,,1
4084,4084,"Armitage & Lincoln/Sedgwick","Armitage & Lincoln/Sedgwick, Westbound, Northwest Corner",41.91838015,-87.63936665,0,,1
4085,4085,"Armitage & Cleveland","Armitage & Cleveland, Westbound, Northeast Corner",41.91839488,-87.64113979,0,,1
4086,4086,"Armitage & Larrabee","Armitage & Larrabee, Westbound, Northeast Corner",41.91830486,-87.64349376,0,,1
4087,4087,"Armitage & Orchard","Armitage & Orchard, Westbound, Northside of the Street",41.91826522,-87.64602232,0,,1
4088,4088,"Armitage & Halsted","Armitage & Halsted, Westbound, Northeast Corner",41.91824014,-87.64836743,0,,1
4089,4089,"Armitage & Fremont","Armitage & Fremont, Westbound, Northeast Corner",41.91821386,-87.65074376,0,,1
4091,4091,"Armitage & Seminary","Armitage & Seminary, Westbound, Northeast Corner",41.91814009,-87.65566127,0,,1
4092,4092,"Racine & Clybourn/Cortland","Racine & Clybourn/Cortland, Southbound, Northwest Corner",41.91741146,-87.65830069,0,,1
4096,4096,"Clybourn Metra Station","Clybourn Metra Station, Westbound, Northwest Corner",41.91616807,-87.66830173,0,,1
4098,4098,"Cortland & Hermitage","Cortland & Hermitage, Westbound, Northeast Corner",41.91611386,-87.67137477,0,,1
4099,4099,"Armitage & Wood","Armitage & Wood, Westbound, Northeast Corner",41.91791886,-87.67263677,0,,1
4100,4100,"Armitage & Wolcott","Armitage & Wolcott, Westbound, Northeast Corner",41.91787983,-87.67509237,0,,1
4101,4101,"Armitage & Damen","Armitage & Damen, Westbound, Northeast Corner",41.91783883,-87.67740038,0,,1
4102,4102,"Armitage & Hoyne","Armitage & Hoyne, Westbound, Northeast Corner",41.91779141,-87.67999305,0,,1
4103,4103,"Armitage & Leavitt","Armitage & Leavitt, Westbound, Northeast Corner",41.91772951,-87.68237314,0,,1
4104,4104,"Armitage & Oakley","Armitage & Oakley, Westbound, Northeast Corner",41.91770124,-87.68488785,0,,1
4109,4109,"Armitage & Washtenaw","Armitage & Washtenaw, Westbound, Northside of the Street",41.91758149,-87.69469193,0,,1
4111,4111,"Armitage & Francisco","Armitage & Francisco, Westbound, Northeast Corner",41.91753986,-87.69983988,0,,1
4113,4113,"Armitage & Humboldt","Armitage & Humboldt, Westbound, Northwest Corner",41.91749227,-87.7026548,0,,1
4114,4114,"Armitage & Albany","Armitage & Albany, Westbound, Northeast Corner",41.91748173,-87.70511361,0,,1
4115,4115,"Armitage & Kedzie","Armitage & Kedzie, Westbound, Northeast Corner",41.91747384,-87.70679411,0,,1
4116,4116,"Armitage & Sawyer","Armitage & Sawyer, Westbound, Northeast Corner",41.91744219,-87.70884585,0,,1
4117,4117,"Armitage & Spaulding","Armitage & Spaulding, Westbound, Northeast Corner",41.91742572,-87.71014816,0,,1
4120,4120,"Armitage & Drake","Armitage & Drake, Westbound, Northeast Corner",41.91736792,-87.71505598,0,,1
4121,4121,"Armitage & Central Park","Armitage & Central Park, Westbound, Northeast Corner",41.91734745,-87.71667227,0,,1
4122,4122,"Armitage & Ridgeway","Armitage & Ridgeway, Westbound, Northside of the Street",41.91732844,-87.72041036,0,,1
4124,4124,"Armitage & Springfield","Armitage & Springfield, Westbound, Northside of the Street",41.91726132,-87.72428584,0,,1
4125,4125,"Armitage & Pulaski","Armitage & Pulaski, Westbound, Northeast Corner",41.91723726,-87.72638649,0,,1
4126,4126,"Armitage & Karlov","Armitage & Karlov, Westbound, Northeast Corner",41.91719899,-87.72880819,0,,1
4127,4127,"Armitage & Keeler","Armitage & Keeler, Westbound, Northeast Corner",41.91717155,-87.73134779,0,,1
4128,4128,"Armitage & Kildare","Armitage & Kildare, Westbound, Northeast Corner",41.91715827,-87.73374754,0,,1
4129,4129,"Armitage & Kostner","Armitage & Kostner, Westbound, Northeast Corner",41.91711725,-87.73617799,0,,1
4130,4130,"Armitage & Kilbourn","Armitage & Kilbourn, Westbound, Northeast Corner",41.91709102,-87.73862987,0,,1
4131,4131,"Armitage & Kolmar","Armitage & Kolmar, Westbound, Northeast Corner",41.91707202,-87.73986387,0,,1
4132,4132,"4600 W Armitage","4600 W Armitage, Westbound, Northside of the Street",41.91705829,-87.74184251,0,,1
4133,4133,"Armitage & Kilpatrick","Armitage & Kilpatrick, Westbound, Northeast Corner",41.91703273,-87.74361799,0,,1
4134,4134,"Armitage & Cicero","Armitage & Cicero, Westbound, Northeast Corner",41.91701349,-87.74592091,0,,1
4135,4135,"Armitage & Lacrosse","Armitage & Lacrosse, Westbound, Northeast Corner",41.91698912,-87.74737024,0,,1
4136,4136,"Armitage & Laporte","Armitage & Laporte, Westbound, Northeast Corner",41.91695961,-87.74973788,0,,1
4137,4137,"Armitage & Lavergne","Armitage & Lavergne, Westbound, Northeast Corner",41.91694383,-87.75085186,0,,1
4138,4138,"Armitage & Leclaire/Grand","Armitage & Leclaire/Grand, Westbound, Northeast Corner",41.91691342,-87.75328486,0,,1
4140,4140,"71st Street & Francisco","71st Street & Francisco, Eastbound, Southwest Corner",41.76446583,-87.69553176,0,,1
4142,4142,"California & 70th Street","California & 70th Street, Northbound, Southeast Corner",41.76628835,-87.69300993,0,,1
4143,4143,"California & Lithuanian Plaza/69th Street","California & Lithuanian Plaza/69th Street, Northbound, Southeast Corner",41.76807725,-87.69305269,0,,1
4144,4144,"California & 68th Street","California & 68th Street, Northbound, Southeast Corner",41.76992983,-87.69300076,0,,1
4145,4145,"California & Marquette Rd","California & Marquette Rd, Northbound, Southeast Corner",41.7717146,-87.69310954,0,,1
4146,4146,"California & 66th Street","California & 66th Street, Northbound, Southeast Corner",41.77357883,-87.69314476,0,,1
4147,4147,"California & 65th Street","California & 65th Street, Northbound, Southeast Corner",41.77540283,-87.69318776,0,,1
4148,4148,"California & 64th Street","California & 64th Street, Northbound, Southeast Corner",41.77721683,-87.69322976,0,,1
4150,4150,"California & 62nd Street","California & 62nd Street, Northbound, Southeast Corner",41.7808993,-87.69335157,0,,1
4151,4151,"California & 61st Street","California & 61st Street, Northbound, Southeast Corner",41.7827273,-87.69338257,0,,1
4152,4152,"California & 60th Street","California & 60th Street, Northbound, Southeast Corner",41.7845353,-87.69341357,0,,1
4153,4153,"California & 59th Street","California & 59th Street, Northbound, Southeast Corner",41.78632583,-87.69350116,0,,1
4154,4154,"California & 58th Street","California & 58th Street, Northbound, Southeast Corner",41.78815328,-87.69352548,0,,1
4155,4155,"California & 57th Street","California & 57th Street, Northbound, Southeast Corner",41.78996528,-87.69355748,0,,1
4156,4156,"California & 56th Street","California & 56th Street, Northbound, Southeast Corner",41.79179728,-87.69357849,0,,1
4157,4157,"California & 55th Street","California & 55th Street, Northbound, Southeast Corner",41.79357527,-87.6937165,0,,1
4158,4158,"California & 54th Street","California & 54th Street, Northbound, Southeast Corner",41.79545223,-87.69375334,0,,1
4159,4159,"California & 53rd Street","California & 53rd Street, Northbound, Southeast Corner",41.79730305,-87.69379838,0,,1
4160,4160,"California & 52nd Street","California & 52nd Street, Northbound, Southeast Corner",41.7990852,-87.69383168,0,,1
4161,4161,"California & 51st Street","California & 51st Street, Northbound, Southeast Corner",41.80086826,-87.69391128,0,,1
4162,4162,"Western & 51st Street","Western & 51st Street, Northbound, Northeast Corner",41.80140058,-87.68413399,0,,1
4163,4163,"Ashland Orange Line Station","Ashland Orange Line Station, Westbound, Bus Terminal",41.83911106,-87.66526115,0,,1
4164,4164,"Ashland Orange Line Station","Ashland Orange Line Station, Northbound, Bus Terminal",41.83910954,-87.66543279,0,,1
4165,4165,"California & 46th Street","California & 46th Street, Northbound, Southeast Corner",41.81003084,-87.69417576,0,,1
4166,4166,"California & 45th Street","California & 45th Street, Northbound, Southeast Corner",41.81183884,-87.69422676,0,,1
4167,4167,"California & 44th Street","California & 44th Street, Northbound, Southeast Corner",41.81365784,-87.69429176,0,,1
4168,4168,"California & Pope John Paul II/43rd St","California & Pope John Paul II/43rd St, Northbound, Southeast Corner",41.81548254,-87.69429163,0,,1
4169,4169,"California & 42nd Street","California & 42nd Street, Northbound, Southeast Corner",41.81731712,-87.69435085,0,,1
4172,4172,"California & Pershing","California & Pershing, Northbound, Southeast Corner",41.82269471,-87.69456179,0,,1
4173,4173,"California & 38th Street","California & 38th Street, Northbound, Southeast Corner",41.82452784,-87.69456776,0,,1
4174,4174,"California & 36th Place","California & 36th Place, Northbound, Eastside of the Street",41.82744292,-87.69464354,0,,1
4175,4175,"California & 36th Street","California & 36th Street, Northbound, Southeast Corner",41.82818184,-87.69467976,0,,1
4176,4176,"California & 35th Street","California & 35th Street, Northbound, Southeast Corner",41.82994623,-87.69467033,0,,1
4177,4177,"California & 33rd Street","California & 33rd Street, Northbound, Northeast Corner",41.83368834,-87.69489328,0,,1
4178,4178,"3154 S California","3154 S California, Northbound, Eastside of the Street",41.8361871,-87.69489049,0,,1
4179,4179,"California & 31st Street","California & 31st Street, Northbound, Southeast Corner",41.83731636,-87.69493743,0,,1
4180,4180,"California & 30th Street","California & 30th Street, Northbound, Southeast Corner",41.83854093,-87.69500697,0,,1
4181,4181,"2900 S California","2900 S California, Northbound, Eastside of the Street",41.84007312,-87.69503586,0,,1
4182,4182,"2800 S California","2800 S California, Northbound, Eastside of the Street",41.8406465,-87.69505648,0,,1
